Inspection ID,DBA Name,Facility Type,Risk,Address,Zip,Violations
1516163,63 BAR & GRILL,Restaurant,Risk 1 (High),6341-6343 N BROADWAY ,60660,45. FOOD HANDLER REQUIREMENTS MET - Comments:  FOOD HANDLERS NOT CERTIFIED. INSTRUCTED MANAGER ALL FOOD HANDLERS MUST BE CERTIFIED WITH CERTIFICATES AND NAMES OF EMPLOYEES ON PREMISES.  
1434779,63 BAR & GRILL,Restaurant,Risk 1 (High),6341-6343 N BROADWAY ,60660,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED ALL DOOR SWEEPS ON PREMISES STARTING TO PEEL AWAY FROM THE DOOR. INSTRUCTED MANAGER TO REPLACE, BEFORE A GAP IS PRESENT AND PESTS/RODENTS HAVE AN ENTRY INTO FACILITY. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED RUST BUILDUP ON THE INTERIOR SURFACE OF THE BEER COOLER AT THE FRONT BAR AND RUST AND GRIME ON THE FAN VENT COVER INSIDE THE WALK-IN COOLER. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: INSTRUCTED TO REORGANIZE AND DISPOSE OF UNNECCESSARY CLUTTER IN THE BACK STORAGE AREA TO PREVENT HARBORAGE AREAS FOR PESTS AND RODENTS."
1326681,63 BAR & GRILL,Restaurant,Risk 1 (High),6341-6343 N BROADWAY ,60660,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: CONSUMER ADVISORY REGARDING COMSUMPTION OF UNDERCOOKED ANIMAL FOODS NOT POSTED. INSTRUCTED TO POST SAID ADVISORY. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST PROVIDE AND CONNECT BAR GUN HOLDER DRAINS TO HOLDERS. ALSO MUST PROVIDE SPLASH GUARDS BETWEEN BARS HANDWASHBOWLS AND DRAIN BOARDS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN INTERIOR OF CABINETS AT BARS AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST EXTEND DRAIN LINE AT REAR ICE MAKER TO FLOOR DRAIN, MAKE FLOOR SMOOTH AND EASY TO CLEAN AT ICE MAKER ROOM AND CONTINUE/FINISH INSTALLING 4' COVING AT PREP AREAS. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: NO METAL STEM THERMOMETER. MUST PROVIDE STEM THERMOMETER."
1326685,63 BAR & GRILL,Restaurant,Risk 1 (High),6341-6343 N BROADWAY ,60660,
1235644,63 BAR & GRILL,Restaurant,Risk 1 (High),6341-6343 N BROADWAY ,60660,
1235643,63 BAR & GRILL,Restaurant,Risk 1 (High),6341-6343 N BROADWAY ,60660,
670499,6243 WESTERN INC.,,Risk 1 (High),6243 N WESTERN AVE ,60659,
1114751,623 WABASH,Restaurant,Risk 2 (Medium),623 S WABASH AVE ,60605,
1114753,623 WABASH,Restaurant,Risk 2 (Medium),623 S WABASH AVE ,60605,
1114739,623 WABASH,Restaurant,Risk 2 (Medium),623 S WABASH AVE ,60605,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: FOUND PEST CONTROL LOG BOOK NOT MAINTAINED, NO SERVICE REPORTS FOUND INSIDE OF LOG BOOK. INSTRUCTED TO PROVIDE REPORTS AND MAINTAIN. SERIOUS VIOLATION 7-38-020 | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CITY OF CHICAGO CERTIFICATE OR MANAGER ON SITE WHILE SERVING POTENTIALLY HAZARDOUS FOODS (I.E. DAIRY, TURKEY SANDWICHES, CHICKEN SALADS, ETC.) INSTRUCTED TO HAVE BOTH ON SITE AT ALL TIMES. SERIOUS VIOLATION 7-38-012 | 28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: INSPECTION REPORT SUMMARY NOT DISPLAYED/VISIBLE TO VIEWING CUSTOMERS. INSTRUCTED TO ALWAYS HAVE POSTED AND VISIBLE. SERIOUS VIOLATION 7-42-010 | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST PROPERLY LABEL THE SALADS IN THE REACH IN/DISPLAY COOLER. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST CLEAN CEILING VENT IN THE PREP AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST ATTACH A METAL DRAIN BOARD TO THE 3-COMP SINK IN THE PREP AREA FOR PROPER DRYING OF UTENSILS. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MUST PROVIDE INTERNAL THERMOMETERS TO ALL COOLERS AND METAL STEM THERMOMETERS TO TAKE INTERNAL TEMPERATURE OF PRODUCTS."
614500,623 WABASH,Restaurant,Risk 2 (Medium),623 S WABASH AVE ,60605,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: All food establishments that display, prepare, or store potentially hazardous food shall have adequate refrigerated food storage facilities.    DISPLAY COOLER NOT MAINTAINED, AMBIENT AIR TEMPERATURE AT 46.9 F. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN COOLER, AMBIENT AIR TEMPERTURE MUST BE 40 F OR BELOW. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines.    NO PEST CONTROL LOGBOOK ON PREMISES. INSTRUCTED MANAGER TO PROVIDE PEST CONTROL LOG BOOK FORM A LICENSED ILLINIOS PEST OPERATOR. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.    INSTRUCTED MANAGER TO PROVIDE MOP SINK WITH RUNNING HOT AND COLD WATER IN PREMISES."
614536,623 WABASH,Restaurant,Risk 2 (Medium),623 S WABASH AVE ,60605,
1575398,623 Wabash,Restaurant,Risk 2 (Medium),623 S WABASH AVE ,60605,
1501226,623 Wabash,Restaurant,Risk 2 (Medium),623 S WABASH AVE ,60605,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: FOUND REACH IN DISPLAY COOLER AT IMPROPER TEMPERATURE OF 52.0 DEGREES AIR TEMP.  INSTRUCTED MANAGER TO HAVE UNIT CORRECTED AT THIS TIME. UNIT IS BEING TAGGED HELD FOR INSPECTION AT THIS TIME.  MUST DISCONTINUE USE OF REACH IN UNTIL CORRECTED AND REINSPECTED BY THE CDPH.    CRITICAL VIOLATION 7-38-005(A) CITATION ISSUED  FACILITIES TO MAINTAIN PROPER TEMPERATURE.   | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: FOUND THE FOLLOWING POTENTIALLY HAZARDOUS FOODS IN REACHIN COOLER AT IMPROPER TEMPERATURE. 6 FRESH SQUEEZED JUICES 49.7, 4 GREEK YOGURTS 51.8, 5 FRUIT CUPS, AND 6 SALADS. ALL PRODUCT WAS DISCARDED AT THIS TIME.  TOTAL VALUE $75.00  10 LBS    CRITICAL VIOLATION 7-38-005(A) CITATION ISSUED.  POTENTIALLY HAZARDOUS FOODS AT IMPROPER TEMPERATURE. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: RUBBER GASKETS NEEDED ON REACH IN COOLERS  NEW CUTTING BOARD NEEDED.  MUST CORRECT AND MAINTAIN AT ALL TIMES.   | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS IN NEED OF DETAIL CLEANING UNDER AND AROUND ALL EQUIPMENT TO REMOVE BUILD UP.  MUST CLEAN AND MAINTAIN AT ALL TIMES.   | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALLS IN NEED OF CLEANING TO REMOVE ALL SPLATTER.  MUST CLEAN AND MAINTAIN AT ALL TIMES.   | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST INCREASE WATER PRESSURE AT HANDSINK.  CORRECT AND MAINTAIN AT ALL TIMES.   | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MUST PROVIDE THERMOMETERS IN ALL REACH IN COOLERS.  PROVIDE AND MAINTAIN AT ALL TIMES.  "
1114754,623 Wabash,Restaurant,Risk 2 (Medium),623 S WABASH AVE ,60605,
285118,623 Wabash,Restaurant,Risk 2 (Medium),623 S WABASH AVE ,60605,
284400,623 Wabash,Restaurant,Risk 2 (Medium),623 S WABASH AVE ,60605,
285052,623 Wabash,Restaurant,Risk 2 (Medium),623 S WABASH AVE ,60605,38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Found no backflow prevention devices at ice machine.(check valves)    Found no drainboard attached to 3 compartment sink.    Found no vacuum breaker at mop sink.
317352,61 ST FOOD MART INC.,Grocery Store,Risk 3 (Low),632 E 61ST ST ,60637,
317329,61 ST FOOD MART INC.,Grocery Store,Risk 3 (Low),632 E 61ST ST ,60637,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: All food establishments shall be provided with an adequate supply of hot and cold water under pressure properly connected to the city water supply. NO HOT RUNNING WATER. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines.  NO LICENSED PEST CONTROL LOG BOOK ON SITE. MUST PROVIDE SAME. | 25. TOXIC ITEMS PROPERLY STORED, LABELED AND USED - Comments: Only such poisonous and toxic materials as are required to maintain sanitary conditions may be used in food establishments and they shall not be used in any hazardous manner.  NOTED  OPEN BAIT ON STAIR CASE LEADING TO BASEMENT. MUST REMOVE SAME | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.  PAINT SEAL RUSTY SHELVES AND RAW WOOD COUNTER IN FRONT OF STORE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.  DETAIL CLEAN ALL SINKS SHELVING UNITE HAND SINKS THROUGHOUT PREMISES. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.  REPLACE ANY AND ALL MISSING COVING THROUGHOUT, PREVENTING RODENT/INSECT ENTRANCE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.  MAKE ALL WALLS SMOOTH WITHOUT ANY HOLES,CRACKS OR OPENINGS AROUND ALL ELECTRICAL OUTLETS, PIPES OR ANY ATTACHED EQUIPMENT. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.  MUST PROVIDE AN BLACK FLOW DEVICE/AIR GAP DEVICE ON MOP SINK IN BASEMENT.  REPAIR FAUCET AT 3 COMP SINK (REAR) | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors.  ORGANIZE/REMOVE CLUTTER IN BASEMENT REMOVING/REPAIRING BROKEN ARTICLES AND ELEVATING ARTICLES 6-12 INCHES FROM FLOOR MINIMIZING RODENT/INSECT HORBAGE."
2370606,"611 S WELLS,  LLC",Grocery Store,Risk 3 (Low),611 S WELLS ST ,60607,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO VOMIT AND DIARRHEA CLEAN UP PROCEDURE ON PREMISES AS REQUIRED; MUST PROVIDE.  INSTRUCTED THE PERSON IN CHARGE THAT A VOMIT AND DIARRHEA CLEAN UP PROCEDURE MUST BE DOCUMENTED AND THE NECESSARY SUPPLIES ON HAND IN THE EVENT OF A VOMIT AND DIARRHEAL INCIDENT ON PREMISES.    PRIORITY FOUNDATION VIOLATION 7-38-005. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED AN OPENING AT THE BOTTOM LEFT SIDE OF THE UTILITY SINK; SEAL OPENING.  OBSERVED AN OPENING AROUND THE PIPES UNDERNEATH THE WASHROOM SINK; SEAL OPENING AROUND THE PIPES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NO FLOOR DRAIN COVER AT FLOOR DRAIN IN THE UTILITY CLOSET; MUST PROVIDE A FLOOR DRAIN COVER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED NO WALL COVING ALONG THE BASE OF THE WALL IN THE UTILITY SINK AREA; MUST PROVIDE.  OBSERVED NO WALL COVING AT THE WALL (POST) NEAR THE FRONT COUNTER; MUST PROVIDE COVING."
2370598,"611 S WELLS,  LLC",Grocery Store,Risk 3 (Low),611 S WELLS ST ,60607,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO VOMIT AND DIARRHEA CLEAN UP PROCEDURE ON PREMISES AS REQUIRED; MUST PROVIDE.  INSTRUCTED THE PERSON IN CHARGE THAT A VOMIT AND DIARRHEA CLEAN UP PROCEDURE MUST BE DOCUMENTED AND THE NECESSARY SUPPLIES ON HAND IN THE EVENT OF A VOMIT AND DIARRHEAL INCIDENT ON PREMISES.  PRIORITY FOUNDATION VIOLATION 7-38-005. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED NO WALL COVING ALONG THE BASE OF THE WALL IN THE UTILITY SINK AREA; MUST PROVIDE.    OBSERVED NO WALL COVING AT THE WALL (POST) NEAR THE FRONT COUNTER; MUST PROVIDE COVING. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NO FLOOR DRAIN COVER AT FLOOR DRAIN IN THE UTILITY CLOSET; MUST PROVIDE A FLOOR DRAIN COVER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED AN OPENING AT THE BOTTOM LEFT SIDE OF THE UTILITY SINK; SEAL OPENING.  OBSERVED AN OPENING AROUND THE PIPES UNDERNEATH THE WASHROOM SINK; SEAL OPENING AROUND THE PIPES."
2130099,606 CAFE/BAR,Restaurant,Risk 2 (Medium),1641 W CHICAGO AVE ,60622,
2591317,606 CAFE/BAR,Restaurant,Risk 2 (Medium),1641 W CHICAGO AVE ,60622,
2564559,606 CAFE/BAR,Restaurant,Risk 2 (Medium),1641 W CHICAGO AVE ,60622,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGN AT THE FOLLOWING HAND SINKS: IN THE FOOD PREP AREA, BASMENT FOOD PREP/DISH AREA, AND TOILET ROOMS ON SITE. INSTRUCTED TO PROVIDE AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED A LEAK AT THE FAUCET OF THE THREE COMPARTMEMT SINK LOCATED IN THE BASEMENT FOOD PREP/DISH AREA. INSTRUCTED TO PROVIDE AND MAINTAIN.  | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: BSERVED NO PROOF OF TRAINING FOR ALL FOOD HANDLERS. INSTRUCTED TO PROVIDE AND MAINTAIN RECORDS AT ALL TIMES. "
2564165,606 CAFE/BAR,Restaurant,Risk 2 (Medium),1641 W CHICAGO AVE ,60622,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments:  OBSERVED NO HAND WASHING SIGN AT THE FOLLOWING HAND SINKS: IN THE FOOD PREP AREA, BASMENT FOOD PREP/DISH AREA, AND TOILET ROOMS ON SITE. INSTRUCTED TO PROVIDE AND MAINTAIN. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: SEE VIOLATION #59. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: SEE VIOLATION #59 | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: : OBSERVED MILK CRATES BEING USED AS SHELVING THROUGHOUT THE WALK-IN COOLER LOCATED IN THE BASEMENT. MUST REMOVE AND PROVIDE SHELVING THAT IS 6' OFF THE FLOOR AND PROVIDES FLOOR ACCESSIBILITY TO ENSURE ADEQUATE FACILITY CLEANING.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED A LEAK AT THE FAUCET OF THE THREE COMPARTMEMT SINK LOCATED IN THE BASEMENT FOOD PREP/DISH AREA. INSTRUCTED TO PROVIDE AND MAINTAIN.  | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO PROOF OF TRAINING FOR ALL FOOD HANDLERS. INSTRUCTED TO PROVIDE AND MAINTAIN RECORDS AT ALL TIMES. | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: OBSERVED PREVIOUS PRIORITY FOUNDATION VIOLATIONS NOT CORRECTED WITHIN SPECIFIED TIME FRAME ON THE INSPECTION REPORT DATED FOR 9//2022: (36) 4-302.12 - OBSERVED NO METAL STEM THERMOMETER ON SITE TO MONITOR THE INTERNAL FOOD TEMPERATURE OF TCS FOOD COOKED, DELIVERED AND SERVED. FACILITY MUST OBTAIN AND MAINTAIN PROPER THERMOMETERS. PRIORITY FOUNDATION VIOLATION #7-38-005. 	 (38) 6-501.111 - OBSERVED NO CURRENT PEST CONTROL LOG BOOK ON THE PREMISES. INSTRUCTED PERSON IN CHARGE THAT A LICENSED PEST CONTROL COMPANY AND OPERATOR MUST PROVIDE AT LEAST 2 PEST INSPECTIONS A YEAR AND THE REPORTS MUST BE MAINTAINED IN THE LOG BOOK. INSTRUCTED TO PROVIDE A CURRENT PEST CONTROL LOG BOOK AND PEST INSPECTION REPORTS. PRIORITY FOUNDATION 7-38-020(C). INSTRUCTED PERSON IN CHARGE THAT THE VIOLATION SHALL NOW CLASSIFIED AS A PRIORITY ITEM DUE TO PREVIOUS NONCOMPLIANCE. MUST CORRECT BEFORE RE-INSPECTION. PRIORITY VIOLATION #7-42-090.  CITATION ISSUED."
2563765,606 CAFE/BAR,Restaurant,Risk 2 (Medium),1641 W CHICAGO AVE ,60622,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGN AT THE FOLLOWING HAND SINKS: IN THE FOOD PREP AREA, BASMENT FOOD PREP/DISH AREA, AND TOILET ROOMS ON SITE. INSTRUCTED TO PROVIDE AND MAINTAIN. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED ICE MACHINE LOCATED IN THE BASEMENT FOOD PREP AREA WITH A BUILD-UP OF BLACK SLIME SUBSTANCE, DRIPPING ONTO ICE CUBES STORED AT BELOW ICE BIN. ICE IS USED FOR HUMAN CONSUMPTION.  INSTRUCTED TO CLEAN, SANITIZE AND MAINTAIN. PRIORITY FOUNDATION VIOLATION #7-38-005.CITATION ISSUED | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED ICE SCOOPER BEING STORED ON TOP OF THE ICE MACHINE WITHT THE FOOD CONTACT SURFACE EXPOSED. INSTRUCTED ON HOW TO PROPERLY STORE ICE SCOOP BETWEEN USES. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO METAL STEM THERMOMETER ON SITE TO MONITOR THE INTERNAL FOOD TEMPERATURE OF TCS FOOD COOKED, DELIVERED AND SERVED. FACILITY MUST OBTAIN AND MAINTAIN PROPER THERMOMETERS.  PRIORITY FOUNDATION VIOLATION #7-38-005. CITATION ISSUED | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED NO CURRENT PEST CONTROL LOG BOOK ON THE PREMISES. INSTRUCTED PERSON IN CHARGE THAT A LICENSED PEST CONTROL COMPANY AND OPERATOR MUST PROVIDE AT LEAST 2 PEST INSPECTIONS A YEAR AND THE REPORTS MUST BE MAINTAINED IN THE LOG BOOK. INSTRUCTED TO PROVIDE A CURRENT PEST CONTROL LOG BOOK AND PEST INSPECTION REPORTS.  PRIORITY FOUNDATION 7-38-020(C). CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED MILK CRATES BEING USED AS SHELVING THROUGHOUT THE WALK-IN COOLER LOCATED IN THE BASEMENT. MUST REMOVE AND PROVIDE SHELVING THAT IS 6' OFF THE FLOOR AND PROVIDES FLOOR ACCESSIBILITY TO ENSURE ADEQUATE FACILITY CLEANING. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED A LEAK AT THE FAUCET OF THE THREE COMPARTMEMT SINK LOCATED IN THE BASEMENT FOOD PREP/DISH AREA. INSTRUCTED TO PROVIDE AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO PROOF OF TRAINING FOR ALL FOOD HANDLERS. INSTRUCTED TO PROVIDE AND MAINTAIN RECORDS AT ALL TIMES. "
2385968,606 CAFE/BAR,Restaurant,Risk 2 (Medium),1641 W CHICAGO AVE ,60622,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO CERTIFIED FOOD SERVICE MANAGER ON SITE WHILE PREPARING  TCS FOODS, INSTRUCTED TO OBTAIN. PRIORITY FOUNDATION VIOLATION 7-38-012."
2288540,606 CAFE/BAR,Restaurant,Risk 2 (Medium),1641 W CHICAGO AVE ,60622,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICIES ON SITE FOR FOOD AND CONDITIONAL EMPLOYEES. INSTRUCTED TO PROVIDE.PRIORITY FOUNDATION VIOLATION. 7-38-010. NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO WRITTEN PROCEDURE ON SITE DURING TIME OF INSPECTION OR NECCESARY ITEMS OUTLINED IN THE POLICY AVAILABLE FOR RESPONDING TO VOMIT AND DIARRHEAL EVENTS THAT CAN OCCUR IN THE FOOD ESTABLISHMENT. INSTRUCTED TO PROVIDE. 7-38-005. NO CITATION ISSUED.  | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED IMPROPER LABELING ON REFRIGERATED RTE  TCS(HUMMUS, FALAFEL ,EGGPLANT SALAD) FOODS PREPARED ON SITE AND HELD FOR MORE THAN 24 HOURS.INSTRUCTED TO PROVIDE DISCARD OR USE BY DATES NOT TO EXCEED 7 DAYS AND MAINTAIN. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED.  | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED NO CONSUMER ADVISORY DISCLOSURE AND REMINDER STATEMENT INCLUDING ASTERICKS IN MENU INDICATING RAW AND OR UNDERCOOKED FOOD ITEMS AVAILABLE AND MAINTAIN. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: NO ALLERGEN TRAINING COMPLETION CERTIFICATES AVAILABLE ON SITE FOR CERTIFIED FOOD MANAGER. INSTRUCTED TO MEET REQUIREMENTS. "
2288547,606 CAFE/BAR,Restaurant,Risk 2 (Medium),1641 W CHICAGO AVE ,60622,
2130097,606 CAFE/BAR,Restaurant,Risk 2 (Medium),1641 W CHICAGO AVE ,60622,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: NOTED RAW OPEN BRICK WALLS IN THE TOILET ROOMS. MUST BE SMOOTH AND EASILY CLEANABLE."
1439643,600 N LAKESHORE DRIVEMART,Grocery Store,Risk 3 (Low),600 N LAKE SHORE DR ,60611,
453271,600 N LAKESHORE DRIVEMART,Grocery Store,Risk 3 (Low),600 N LAKE SHORE DR ,60611,
104240,600 N LAKESHORE DRIVEMART,Grocery Store,Risk 3 (Low),600 N LAKE SHORE DR ,60611,
1946717,600 Michigan,Restaurant,Risk 2 (Medium),600 S MICHIGAN AVE ,60605,
